inventory_id,date,product_id,warehouse_id,stock_on_hand,stock_allocated,stock_on_order
INV0020121,2026-06-23,PROD0057,WH01,129,16,0
INV0020122,2026-06-23,PROD0057,WH02,197,13,0
INV0020123,2026-06-23,PROD0057,WH03,291,10,0
INV0020124,2026-06-23,PROD0057,WH04,142,14,0
INV0020125,2026-06-23,PROD0057,WH05,116,16,0
INV0020126,2026-06-23,PROD0058,WH01,275,26,0
INV0020127,2026-06-23,PROD0058,WH02,286,8,0
INV0020128,2026-06-23,PROD0058,WH03,159,9,0
INV0020129,2026-06-23,PROD0058,WH04,84,10,0
INV0020130,2026-06-23,PROD0058,WH05,158,15,0
INV0020131,2026-06-23,PROD0059,WH01,223,31,0
INV0020132,2026-06-23,PROD0059,WH02,180,6,0
INV0020133,2026-06-23,PROD0059,WH03,153,16,0
INV0020134,2026-06-23,PROD0059,WH04,246,13,0
INV0020135,2026-06-23,PROD0059,WH05,209,6,0
INV0020136,2026-06-23,PROD0060,WH01,94,13,0
INV0020137,2026-06-23,PROD0060,WH02,193,20,0
INV0020138,2026-06-23,PROD0060,WH03,283,3,0
INV0020139,2026-06-23,PROD0060,WH04,227,23,0
INV0020140,2026-06-23,PROD0060,WH05,131,15,0
INV0020141,2026-06-23,PROD0061,WH01,234,27,0
INV0020142,2026-06-23,PROD0061,WH02,101,12,0
INV0020143,2026-06-23,PROD0061,WH03,20,1,0
INV0020144,2026-06-23,PROD0061,WH04,0,0,0
INV0020145,2026-06-23,PROD0061,WH05,293,18,0
INV0020146,2026-06-23,PROD0062,WH01,127,16,0
INV0020147,2026-06-23,PROD0062,WH02,142,14,0
INV0020148,2026-06-23,PROD0062,WH03,78,6,0
INV0020149,2026-06-23,PROD0062,WH04,247,28,0
INV0020150,2026-06-23,PROD0062,WH05,263,38,0
INV0020151,2026-06-23,PROD0063,WH01,130,14,0
INV0020152,2026-06-23,PROD0063,WH02,129,18,0
INV0020153,2026-06-23,PROD0063,WH03,134,14,0
INV0020154,2026-06-23,PROD0063,WH04,178,25,0
INV0020155,2026-06-23,PROD0063,WH05,298,33,0
INV0020156,2026-06-23,PROD0064,WH01,150,0,0
INV0020157,2026-06-23,PROD0064,WH02,203,15,0
INV0020158,2026-06-23,PROD0064,WH03,233,28,0
INV0020159,2026-06-23,PROD0064,WH04,70,4,0
INV0020160,2026-06-23,PROD0064,WH05,237,24,0
INV0020161,2026-06-23,PROD0065,WH01,222,1,0
INV0020162,2026-06-23,PROD0065,WH02,98,14,0
INV0020163,2026-06-23,PROD0065,WH03,62,9,0
INV0020164,2026-06-23,PROD0065,WH04,98,11,0
INV0020165,2026-06-23,PROD0065,WH05,186,21,0
INV0020166,2026-06-23,PROD0066,WH01,276,28,0
INV0020167,2026-06-23,PROD0066,WH02,140,3,0
INV0020168,2026-06-23,PROD0066,WH03,59,5,0
INV0020169,2026-06-23,PROD0066,WH04,138,11,0
INV0020170,2026-06-23,PROD0066,WH05,73,2,0
INV0020171,2026-06-23,PROD0067,WH01,61,2,0
INV0020172,2026-06-23,PROD0067,WH02,102,15,0
INV0020173,2026-06-23,PROD0067,WH03,95,1,0
INV0020174,2026-06-23,PROD0067,WH04,229,24,0
INV0020175,2026-06-23,PROD0067,WH05,397,58,0
INV0020176,2026-06-23,PROD0068,WH01,251,17,0
INV0020177,2026-06-23,PROD0068,WH02,47,4,0
INV0020178,2026-06-23,PROD0068,WH03,129,4,0
INV0020179,2026-06-23,PROD0068,WH04,524,38,0
INV0020180,2026-06-23,PROD0068,WH05,182,10,0
INV0020181,2026-06-23,PROD0069,WH01,138,6,0
INV0020182,2026-06-23,PROD0069,WH02,130,5,0
INV0020183,2026-06-23,PROD0069,WH03,76,2,0
INV0020184,2026-06-23,PROD0069,WH04,246,25,0
INV0020185,2026-06-23,PROD0069,WH05,200,4,0
INV0020186,2026-06-23,PROD0070,WH01,121,8,0
INV0020187,2026-06-23,PROD0070,WH02,170,15,0
INV0020188,2026-06-23,PROD0070,WH03,156,4,0
INV0020189,2026-06-23,PROD0070,WH04,227,32,0
INV0020190,2026-06-23,PROD0070,WH05,300,6,0
INV0020191,2026-06-23,PROD0071,WH01,171,12,0
INV0020192,2026-06-23,PROD0071,WH02,140,15,0
INV0020193,2026-06-23,PROD0071,WH03,132,1,0
INV0020194,2026-06-23,PROD0071,WH04,209,8,0
INV0020195,2026-06-23,PROD0071,WH05,64,9,0
INV0020196,2026-06-23,PROD0072,WH01,264,5,0
INV0020197,2026-06-23,PROD0072,WH02,55,3,0
INV0020198,2026-06-23,PROD0072,WH03,140,12,0
INV0020199,2026-06-23,PROD0072,WH04,51,2,0
INV0020200,2026-06-23,PROD0072,WH05,55,6,0
INV0020201,2026-06-23,PROD0073,WH01,45,1,0
INV0020202,2026-06-23,PROD0073,WH02,288,16,0
INV0020203,2026-06-23,PROD0073,WH03,41,1,0
INV0020204,2026-06-23,PROD0073,WH04,273,1,0
INV0020205,2026-06-23,PROD0073,WH05,278,28,0
INV0020206,2026-06-23,PROD0074,WH01,195,8,0
INV0020207,2026-06-23,PROD0074,WH02,87,3,0
INV0020208,2026-06-23,PROD0074,WH03,142,15,0
INV0020209,2026-06-23,PROD0074,WH04,201,24,0
INV0020210,2026-06-23,PROD0074,WH05,251,3,0
INV0020211,2026-06-23,PROD0075,WH01,41,6,0
INV0020212,2026-06-23,PROD0075,WH02,46,6,0
INV0020213,2026-06-23,PROD0075,WH03,119,15,0
INV0020214,2026-06-23,PROD0075,WH04,95,3,0
INV0020215,2026-06-23,PROD0075,WH05,140,2,0
INV0020216,2026-06-23,PROD0076,WH01,148,15,0
INV0020217,2026-06-23,PROD0076,WH02,79,9,0
INV0020218,2026-06-23,PROD0076,WH03,193,21,0
INV0020219,2026-06-23,PROD0076,WH04,57,8,0
INV0020220,2026-06-23,PROD0076,WH05,145,8,0
INV0020221,2026-06-23,PROD0077,WH01,75,1,0
INV0020222,2026-06-23,PROD0077,WH02,243,35,0
INV0020223,2026-06-23,PROD0077,WH03,159,10,0
INV0020224,2026-06-23,PROD0077,WH04,115,14,0
INV0020225,2026-06-23,PROD0077,WH05,122,3,0
INV0020226,2026-06-23,PROD0078,WH01,212,18,0
INV0020227,2026-06-23,PROD0078,WH02,148,4,0
INV0020228,2026-06-23,PROD0078,WH03,52,8,0
INV0020229,2026-06-23,PROD0078,WH04,132,19,0
INV0020230,2026-06-23,PROD0078,WH05,418,57,0
INV0020231,2026-06-23,PROD0079,WH01,75,0,0
INV0020232,2026-06-23,PROD0079,WH02,179,26,0
INV0020233,2026-06-23,PROD0079,WH03,196,13,0
INV0020234,2026-06-23,PROD0079,WH04,152,6,0
INV0020235,2026-06-23,PROD0079,WH05,419,45,0
INV0020236,2026-06-23,PROD0080,WH01,113,6,0
INV0020237,2026-06-23,PROD0080,WH02,282,37,0
INV0020238,2026-06-23,PROD0080,WH03,190,19,0
INV0020239,2026-06-23,PROD0080,WH04,202,29,0
INV0020240,2026-06-23,PROD0080,WH05,324,24,0
INV0020241,2026-06-23,PROD0081,WH01,45,2,0
INV0020242,2026-06-23,PROD0081,WH02,90,2,0
INV0020243,2026-06-23,PROD0081,WH03,161,4,0
INV0020244,2026-06-23,PROD0081,WH04,46,6,0
INV0020245,2026-06-23,PROD0081,WH05,69,1,0
INV0020246,2026-06-23,PROD0082,WH01,47,2,0
INV0020247,2026-06-23,PROD0082,WH02,183,23,0
INV0020248,2026-06-23,PROD0082,WH03,11,1,0
INV0020249,2026-06-23,PROD0082,WH04,99,14,0
INV0020250,2026-06-23,PROD0082,WH05,248,23,0
INV0020251,2026-06-23,PROD0083,WH01,46,2,0
INV0020252,2026-06-23,PROD0083,WH02,151,12,0
INV0020253,2026-06-23,PROD0083,WH03,79,4,0
INV0020254,2026-06-23,PROD0083,WH04,94,5,0
INV0020255,2026-06-23,PROD0083,WH05,57,4,0
INV0020256,2026-06-23,PROD0084,WH01,91,3,0
INV0020257,2026-06-23,PROD0084,WH02,263,10,0
INV0020258,2026-06-23,PROD0084,WH03,37,2,0
INV0020259,2026-06-23,PROD0084,WH04,219,22,0
INV0020260,2026-06-23,PROD0084,WH05,175,3,0
INV0020261,2026-06-23,PROD0085,WH01,200,9,0
INV0020262,2026-06-23,PROD0085,WH02,86,5,0
INV0020263,2026-06-23,PROD0085,WH03,108,1,0
INV0020264,2026-06-23,PROD0085,WH04,110,10,0
INV0020265,2026-06-23,PROD0085,WH05,268,12,0
INV0020266,2026-06-23,PROD0086,WH01,78,8,0
INV0020267,2026-06-23,PROD0086,WH02,218,23,0
INV0020268,2026-06-23,PROD0086,WH03,143,8,0
INV0020269,2026-06-23,PROD0086,WH04,126,8,0
INV0020270,2026-06-23,PROD0086,WH05,56,3,0
INV0020271,2026-06-23,PROD0087,WH01,28,1,0
INV0020272,2026-06-23,PROD0087,WH02,187,11,0
INV0020273,2026-06-23,PROD0087,WH03,136,6,0
INV0020274,2026-06-23,PROD0087,WH04,165,23,0
INV0020275,2026-06-23,PROD0087,WH05,343,18,0
INV0020276,2026-06-23,PROD0088,WH01,47,5,0
INV0020277,2026-06-23,PROD0088,WH02,63,3,0
INV0020278,2026-06-23,PROD0088,WH03,233,15,0
INV0020279,2026-06-23,PROD0088,WH04,49,6,0
INV0020280,2026-06-23,PROD0088,WH05,378,49,0
INV0020281,2026-06-23,PROD0089,WH01,247,33,0
INV0020282,2026-06-23,PROD0089,WH02,164,21,0
INV0020283,2026-06-23,PROD0089,WH03,127,17,0
INV0020284,2026-06-23,PROD0089,WH04,259,26,0
INV0020285,2026-06-23,PROD0089,WH05,148,16,0
INV0020286,2026-06-23,PROD0090,WH01,112,12,0
INV0020287,2026-06-23,PROD0090,WH02,289,42,0
INV0020288,2026-06-23,PROD0090,WH03,271,24,0
INV0020289,2026-06-23,PROD0090,WH04,192,2,0
INV0020290,2026-06-23,PROD0090,WH05,438,56,0
INV0020291,2026-06-23,PROD0091,WH01,226,27,0
INV0020292,2026-06-23,PROD0091,WH02,89,7,0
INV0020293,2026-06-23,PROD0091,WH03,172,7,0
INV0020294,2026-06-23,PROD0091,WH04,61,7,0
INV0020295,2026-06-23,PROD0091,WH05,189,28,0
INV0020296,2026-06-23,PROD0092,WH01,188,28,0
INV0020297,2026-06-23,PROD0092,WH02,209,19,0
INV0020298,2026-06-23,PROD0092,WH03,138,13,0
INV0020299,2026-06-23,PROD0092,WH04,85,1,0
INV0020300,2026-06-23,PROD0092,WH05,260,34,0
INV0020301,2026-06-23,PROD0093,WH01,85,4,0
INV0020302,2026-06-23,PROD0093,WH02,208,24,0
INV0020303,2026-06-23,PROD0093,WH03,142,16,0
INV0020304,2026-06-23,PROD0093,WH04,169,24,0
INV0020305,2026-06-23,PROD0093,WH05,189,15,0
INV0020306,2026-06-23,PROD0094,WH01,31,1,0
INV0020307,2026-06-23,PROD0094,WH02,488,61,0
INV0020308,2026-06-23,PROD0094,WH03,229,10,0
INV0020309,2026-06-23,PROD0094,WH04,202,19,0
INV0020310,2026-06-23,PROD0094,WH05,61,5,0
INV0020311,2026-06-23,PROD0095,WH01,144,20,0
INV0020312,2026-06-23,PROD0095,WH02,254,19,0
INV0020313,2026-06-23,PROD0095,WH03,150,12,0
INV0020314,2026-06-23,PROD0095,WH04,263,23,0
INV0020315,2026-06-23,PROD0095,WH05,388,38,0
INV0020316,2026-06-23,PROD0096,WH01,248,9,0
INV0020317,2026-06-23,PROD0096,WH02,57,3,0
INV0020318,2026-06-23,PROD0096,WH03,171,19,0
INV0020319,2026-06-23,PROD0096,WH04,285,35,0
INV0020320,2026-06-23,PROD0096,WH05,399,30,0
INV0020321,2026-06-23,PROD0097,WH01,259,26,0
INV0020322,2026-06-23,PROD0097,WH02,150,19,0
INV0020323,2026-06-23,PROD0097,WH03,21,1,0
INV0020324,2026-06-23,PROD0097,WH04,211,12,0
INV0020325,2026-06-23,PROD0097,WH05,82,10,0
INV0020326,2026-06-23,PROD0098,WH01,541,31,0
INV0020327,2026-06-23,PROD0098,WH02,79,4,0
INV0020328,2026-06-23,PROD0098,WH03,160,21,0
INV0020329,2026-06-23,PROD0098,WH04,153,7,0
INV0020330,2026-06-23,PROD0098,WH05,354,50,0
INV0020331,2026-06-23,PROD0099,WH01,256,28,0
INV0020332,2026-06-23,PROD0099,WH02,49,6,0
INV0020333,2026-06-23,PROD0099,WH03,66,1,0
INV0020334,2026-06-23,PROD0099,WH04,262,33,0
INV0020335,2026-06-23,PROD0099,WH05,235,20,0
INV0020336,2026-06-23,PROD0100,WH01,254,38,0
INV0020337,2026-06-23,PROD0100,WH02,268,36,0
INV0020338,2026-06-23,PROD0100,WH03,158,7,0
INV0020339,2026-06-23,PROD0100,WH04,242,8,0
INV0020340,2026-06-23,PROD0100,WH05,309,17,0
INV0020341,2026-06-23,PROD0101,WH01,176,10,0
INV0020342,2026-06-23,PROD0101,WH02,246,29,0
INV0020343,2026-06-23,PROD0101,WH03,142,12,0
INV0020344,2026-06-23,PROD0101,WH04,259,7,0
INV0020345,2026-06-23,PROD0101,WH05,317,9,0
INV0020346,2026-06-23,PROD0102,WH01,206,18,0
INV0020347,2026-06-23,PROD0102,WH02,47,6,0
INV0020348,2026-06-23,PROD0102,WH03,202,2,0
INV0020349,2026-06-23,PROD0102,WH04,273,39,0
INV0020350,2026-06-23,PROD0102,WH05,340,34,0
INV0020351,2026-06-23,PROD0103,WH01,146,11,0
INV0020352,2026-06-23,PROD0103,WH02,215,18,0
INV0020353,2026-06-23,PROD0103,WH03,241,1,0
INV0020354,2026-06-23,PROD0103,WH04,189,0,0
INV0020355,2026-06-23,PROD0103,WH05,224,20,0
INV0020356,2026-06-23,PROD0104,WH01,87,7,0
INV0020357,2026-06-23,PROD0104,WH02,60,3,0
INV0020358,2026-06-23,PROD0104,WH03,156,7,0
INV0020359,2026-06-23,PROD0104,WH04,275,5,0
INV0020360,2026-06-23,PROD0104,WH05,109,1,0
INV0020361,2026-06-23,PROD0105,WH01,125,6,0
INV0020362,2026-06-23,PROD0105,WH02,207,26,0
INV0020363,2026-06-23,PROD0105,WH03,66,10,0
INV0020364,2026-06-23,PROD0105,WH04,238,34,0
INV0020365,2026-06-23,PROD0105,WH05,200,2,0
INV0020366,2026-06-23,PROD0106,WH01,143,20,0
INV0020367,2026-06-23,PROD0106,WH02,191,9,0
INV0020368,2026-06-23,PROD0106,WH03,244,29,0
INV0020369,2026-06-23,PROD0106,WH04,129,8,0
INV0020370,2026-06-23,PROD0106,WH05,86,10,0
INV0020371,2026-06-23,PROD0107,WH01,164,20,0
INV0020372,2026-06-23,PROD0107,WH02,71,0,0
INV0020373,2026-06-23,PROD0107,WH03,140,5,0
INV0020374,2026-06-23,PROD0107,WH04,96,2,0
INV0020375,2026-06-23,PROD0107,WH05,291,37,0
INV0020376,2026-06-23,PROD0108,WH01,276,29,0
INV0020377,2026-06-23,PROD0108,WH02,185,2,0
INV0020378,2026-06-23,PROD0108,WH03,22,1,0
INV0020379,2026-06-23,PROD0108,WH04,114,12,0
INV0020380,2026-06-23,PROD0108,WH05,411,19,0
INV0020381,2026-06-23,PROD0109,WH01,50,7,0
INV0020382,2026-06-23,PROD0109,WH02,132,8,0
INV0020383,2026-06-23,PROD0109,WH03,151,19,0
INV0020384,2026-06-23,PROD0109,WH04,248,14,0
INV0020385,2026-06-23,PROD0109,WH05,326,28,0
INV0020386,2026-06-23,PROD0110,WH01,147,3,0
INV0020387,2026-06-23,PROD0110,WH02,52,6,0
INV0020388,2026-06-23,PROD0110,WH03,86,3,0
INV0020389,2026-06-23,PROD0110,WH04,73,1,0
INV0020390,2026-06-23,PROD0110,WH05,261,6,0
INV0020391,2026-06-23,PROD0111,WH01,198,15,0
INV0020392,2026-06-23,PROD0111,WH02,167,23,0
INV0020393,2026-06-23,PROD0111,WH03,51,5,0
INV0020394,2026-06-23,PROD0111,WH04,116,7,0
INV0020395,2026-06-23,PROD0111,WH05,76,2,0
INV0020396,2026-06-23,PROD0112,WH01,191,4,0
INV0020397,2026-06-23,PROD0112,WH02,189,1,0
INV0020398,2026-06-23,PROD0112,WH03,104,3,0
INV0020399,2026-06-23,PROD0112,WH04,178,8,0
INV0020400,2026-06-23,PROD0112,WH05,286,5,0
INV0020401,2026-06-23,PROD0113,WH01,510,19,0
INV0020402,2026-06-23,PROD0113,WH02,230,10,0
INV0020403,2026-06-23,PROD0113,WH03,123,2,0
INV0020404,2026-06-23,PROD0113,WH04,177,12,0
INV0020405,2026-06-23,PROD0113,WH05,150,2,0
INV0020406,2026-06-23,PROD0114,WH01,208,14,0
INV0020407,2026-06-23,PROD0114,WH02,262,5,0
INV0020408,2026-06-23,PROD0114,WH03,131,11,0
INV0020409,2026-06-23,PROD0114,WH04,135,18,0
INV0020410,2026-06-23,PROD0114,WH05,123,3,0
INV0020411,2026-06-23,PROD0115,WH01,266,14,0
INV0020412,2026-06-23,PROD0115,WH02,145,5,0
INV0020413,2026-06-23,PROD0115,WH03,200,21,0
INV0020414,2026-06-23,PROD0115,WH04,260,19,0
INV0020415,2026-06-23,PROD0115,WH05,153,3,0
INV0020416,2026-06-23,PROD0116,WH01,166,12,0
INV0020417,2026-06-23,PROD0116,WH02,109,11,0
INV0020418,2026-06-23,PROD0116,WH03,10,1,0
INV0020419,2026-06-23,PROD0116,WH04,70,4,0
INV0020420,2026-06-23,PROD0116,WH05,170,17,0
INV0020421,2026-06-23,PROD0117,WH01,104,10,0
INV0020422,2026-06-23,PROD0117,WH02,182,11,0
INV0020423,2026-06-23,PROD0117,WH03,120,10,0
INV0020424,2026-06-23,PROD0117,WH04,285,23,0
INV0020425,2026-06-23,PROD0117,WH05,269,8,0
INV0020426,2026-06-23,PROD0118,WH01,40,0,0
INV0020427,2026-06-23,PROD0118,WH02,202,1,0
INV0020428,2026-06-23,PROD0118,WH03,38,0,0
INV0020429,2026-06-23,PROD0118,WH04,151,3,0
INV0020430,2026-06-23,PROD0118,WH05,42,5,0
INV0020431,2026-06-23,PROD0119,WH01,268,25,0
INV0020432,2026-06-23,PROD0119,WH02,42,4,0
INV0020433,2026-06-23,PROD0119,WH03,83,9,0
INV0020434,2026-06-23,PROD0119,WH04,0,0,0
INV0020435,2026-06-23,PROD0119,WH05,183,13,0
INV0020436,2026-06-23,PROD0120,WH01,254,25,0
INV0020437,2026-06-23,PROD0120,WH02,122,11,0
INV0020438,2026-06-23,PROD0120,WH03,149,8,0
INV0020439,2026-06-23,PROD0120,WH04,38,5,0
INV0020440,2026-06-23,PROD0120,WH05,115,11,0
INV0020441,2026-06-23,PROD0121,WH01,85,7,0
INV0020442,2026-06-23,PROD0121,WH02,264,17,0
INV0020443,2026-06-23,PROD0121,WH03,131,19,0
INV0020444,2026-06-23,PROD0121,WH04,33,3,0
INV0020445,2026-06-23,PROD0121,WH05,210,11,0
INV0020446,2026-06-23,PROD0122,WH01,104,4,0
INV0020447,2026-06-23,PROD0122,WH02,129,7,0
INV0020448,2026-06-23,PROD0122,WH03,127,12,0
INV0020449,2026-06-23,PROD0122,WH04,239,18,0
INV0020450,2026-06-23,PROD0122,WH05,210,9,0
INV0020451,2026-06-23,PROD0123,WH01,42,6,0
INV0020452,2026-06-23,PROD0123,WH02,179,7,0
INV0020453,2026-06-23,PROD0123,WH03,71,1,0
INV0020454,2026-06-23,PROD0123,WH04,141,20,0
INV0020455,2026-06-23,PROD0123,WH05,168,4,0
INV0020456,2026-06-23,PROD0124,WH01,256,17,0
INV0020457,2026-06-23,PROD0124,WH02,184,17,0
INV0020458,2026-06-23,PROD0124,WH03,82,4,0
INV0020459,2026-06-23,PROD0124,WH04,239,19,0
INV0020460,2026-06-23,PROD0124,WH05,409,22,0
INV0020461,2026-06-23,PROD0125,WH01,273,15,0
INV0020462,2026-06-23,PROD0125,WH02,52,3,0
INV0020463,2026-06-23,PROD0125,WH03,189,13,0
INV0020464,2026-06-23,PROD0125,WH04,61,2,0
INV0020465,2026-06-23,PROD0125,WH05,222,3,0
INV0020466,2026-06-23,PROD0126,WH01,186,14,0
INV0020467,2026-06-23,PROD0126,WH02,218,5,0
INV0020468,2026-06-23,PROD0126,WH03,92,6,0
INV0020469,2026-06-23,PROD0126,WH04,250,9,0
INV0020470,2026-06-23,PROD0126,WH05,244,2,0
INV0020471,2026-06-23,PROD0127,WH01,204,29,0
INV0020472,2026-06-23,PROD0127,WH02,94,12,0
INV0020473,2026-06-23,PROD0127,WH03,148,20,0
INV0020474,2026-06-23,PROD0127,WH04,127,6,0
INV0020475,2026-06-23,PROD0127,WH05,117,7,0
INV0020476,2026-06-23,PROD0128,WH01,206,13,0
INV0020477,2026-06-23,PROD0128,WH02,10,1,0
INV0020478,2026-06-23,PROD0128,WH03,137,18,0
INV0020479,2026-06-23,PROD0128,WH04,34,2,0
INV0020480,2026-06-23,PROD0128,WH05,68,4,0
INV0020481,2026-06-24,PROD0001,WH01,58,9,0
INV0020482,2026-06-24,PROD0001,WH02,56,2,0
INV0020483,2026-06-24,PROD0001,WH03,232,10,0
INV0020484,2026-06-24,PROD0001,WH04,120,17,0
INV0020485,2026-06-24,PROD0001,WH05,62,1,0
INV0020486,2026-06-24,PROD0002,WH01,114,10,0
INV0020487,2026-06-24,PROD0002,WH02,159,13,0
INV0020488,2026-06-24,PROD0002,WH03,88,2,0
INV0020489,2026-06-24,PROD0002,WH04,162,24,0
INV0020490,2026-06-24,PROD0002,WH05,311,29,0
INV0020491,2026-06-24,PROD0003,WH01,172,18,0
INV0020492,2026-06-24,PROD0003,WH02,197,4,0
INV0020493,2026-06-24,PROD0003,WH03,165,3,0
INV0020494,2026-06-24,PROD0003,WH04,123,18,0
INV0020495,2026-06-24,PROD0003,WH05,29,4,0
INV0020496,2026-06-24,PROD0004,WH01,194,5,0
INV0020497,2026-06-24,PROD0004,WH02,253,2,0
INV0020498,2026-06-24,PROD0004,WH03,259,19,0
INV0020499,2026-06-24,PROD0004,WH04,131,16,0
INV0020500,2026-06-24,PROD0004,WH05,249,16,0
INV0020501,2026-06-24,PROD0005,WH01,76,10,0
INV0020502,2026-06-24,PROD0005,WH02,191,19,0
INV0020503,2026-06-24,PROD0005,WH03,119,9,0
INV0020504,2026-06-24,PROD0005,WH04,106,9,0
INV0020505,2026-06-24,PROD0005,WH05,300,32,0
INV0020506,2026-06-24,PROD0006,WH01,40,4,0
INV0020507,2026-06-24,PROD0006,WH02,247,22,0
INV0020508,2026-06-24,PROD0006,WH03,221,16,0
INV0020509,2026-06-24,PROD0006,WH04,248,9,0
INV0020510,2026-06-24,PROD0006,WH05,299,37,0
INV0020511,2026-06-24,PROD0007,WH01,221,19,0
INV0020512,2026-06-24,PROD0007,WH02,51,1,0
INV0020513,2026-06-24,PROD0007,WH03,168,8,0
INV0020514,2026-06-24,PROD0007,WH04,230,23,0
INV0020515,2026-06-24,PROD0007,WH05,432,61,0
INV0020516,2026-06-24,PROD0008,WH01,23,1,0
INV0020517,2026-06-24,PROD0008,WH02,180,19,0
INV0020518,2026-06-24,PROD0008,WH03,240,8,0
INV0020519,2026-06-24,PROD0008,WH04,89,13,0
INV0020520,2026-06-24,PROD0008,WH05,126,1,0
INV0020521,2026-06-24,PROD0009,WH01,236,22,0
INV0020522,2026-06-24,PROD0009,WH02,173,24,0
INV0020523,2026-06-24,PROD0009,WH03,214,16,0
INV0020524,2026-06-24,PROD0009,WH04,271,3,0
INV0020525,2026-06-24,PROD0009,WH05,177,2,0
INV0020526,2026-06-24,PROD0010,WH01,144,17,0
INV0020527,2026-06-24,PROD0010,WH02,199,3,0
INV0020528,2026-06-24,PROD0010,WH03,77,1,0
INV0020529,2026-06-24,PROD0010,WH04,96,7,0
INV0020530,2026-06-24,PROD0010,WH05,336,41,0
INV0020531,2026-06-24,PROD0011,WH01,128,3,0
INV0020532,2026-06-24,PROD0011,WH02,145,17,0
INV0020533,2026-06-24,PROD0011,WH03,271,15,0
INV0020534,2026-06-24,PROD0011,WH04,88,7,0
INV0020535,2026-06-24,PROD0011,WH05,420,15,0
INV0020536,2026-06-24,PROD0012,WH01,285,0,0
INV0020537,2026-06-24,PROD0012,WH02,219,0,0
INV0020538,2026-06-24,PROD0012,WH03,88,4,0
INV0020539,2026-06-24,PROD0012,WH04,285,30,0
INV0020540,2026-06-24,PROD0012,WH05,439,12,0
INV0020541,2026-06-24,PROD0013,WH01,245,21,0
INV0020542,2026-06-24,PROD0013,WH02,149,1,0
INV0020543,2026-06-24,PROD0013,WH03,74,4,0
INV0020544,2026-06-24,PROD0013,WH04,230,30,0
INV0020545,2026-06-24,PROD0013,WH05,79,4,0
INV0020546,2026-06-24,PROD0014,WH01,222,23,0
INV0020547,2026-06-24,PROD0014,WH02,152,17,0
INV0020548,2026-06-24,PROD0014,WH03,222,15,0
INV0020549,2026-06-24,PROD0014,WH04,262,18,0
INV0020550,2026-06-24,PROD0014,WH05,268,32,0
INV0020551,2026-06-24,PROD0015,WH01,275,13,0
INV0020552,2026-06-24,PROD0015,WH02,130,14,0
INV0020553,2026-06-24,PROD0015,WH03,14,1,0
INV0020554,2026-06-24,PROD0015,WH04,127,6,0
INV0020555,2026-06-24,PROD0015,WH05,296,35,0
INV0020556,2026-06-24,PROD0016,WH01,217,28,0
INV0020557,2026-06-24,PROD0016,WH02,182,13,0
INV0020558,2026-06-24,PROD0016,WH03,138,8,0
INV0020559,2026-06-24,PROD0016,WH04,141,8,0
INV0020560,2026-06-24,PROD0016,WH05,172,24,0
INV0020561,2026-06-24,PROD0017,WH01,59,6,0
INV0020562,2026-06-24,PROD0017,WH02,214,1,0
INV0020563,2026-06-24,PROD0017,WH03,273,21,0
INV0020564,2026-06-24,PROD0017,WH04,47,4,0
INV0020565,2026-06-24,PROD0017,WH05,70,6,0
INV0020566,2026-06-24,PROD0018,WH01,221,2,0
INV0020567,2026-06-24,PROD0018,WH02,58,1,0
INV0020568,2026-06-24,PROD0018,WH03,27,2,0
INV0020569,2026-06-24,PROD0018,WH04,123,6,0
INV0020570,2026-06-24,PROD0018,WH05,21,3,0
INV0020571,2026-06-24,PROD0019,WH01,268,17,0
INV0020572,2026-06-24,PROD0019,WH02,246,26,0
INV0020573,2026-06-24,PROD0019,WH03,255,26,0
INV0020574,2026-06-24,PROD0019,WH04,23,1,0
INV0020575,2026-06-24,PROD0019,WH05,387,52,0
INV0020576,2026-06-24,PROD0020,WH01,32,0,0
INV0020577,2026-06-24,PROD0020,WH02,121,4,0
INV0020578,2026-06-24,PROD0020,WH03,150,8,0
INV0020579,2026-06-24,PROD0020,WH04,101,8,0
INV0020580,2026-06-24,PROD0020,WH05,424,61,0
INV0020581,2026-06-24,PROD0021,WH01,206,0,0
INV0020582,2026-06-24,PROD0021,WH02,254,19,0
INV0020583,2026-06-24,PROD0021,WH03,39,4,0
INV0020584,2026-06-24,PROD0021,WH04,146,7,0
INV0020585,2026-06-24,PROD0021,WH05,162,7,0
INV0020586,2026-06-24,PROD0022,WH01,65,8,0
INV0020587,2026-06-24,PROD0022,WH02,264,7,0
INV0020588,2026-06-24,PROD0022,WH03,138,1,0
INV0020589,2026-06-24,PROD0022,WH04,222,29,0
INV0020590,2026-06-24,PROD0022,WH05,242,17,0
INV0020591,2026-06-24,PROD0023,WH01,69,3,0
INV0020592,2026-06-24,PROD0023,WH02,206,23,0
INV0020593,2026-06-24,PROD0023,WH03,77,7,0
INV0020594,2026-06-24,PROD0023,WH04,152,20,0
INV0020595,2026-06-24,PROD0023,WH05,217,1,0
INV0020596,2026-06-24,PROD0024,WH01,215,7,0
INV0020597,2026-06-24,PROD0024,WH02,180,5,0
INV0020598,2026-06-24,PROD0024,WH03,151,12,0
INV0020599,2026-06-24,PROD0024,WH04,232,23,0
INV0020600,2026-06-24,PROD0024,WH05,372,42,0
INV0020601,2026-06-24,PROD0025,WH01,149,18,0
